UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure Injected
2683,-0.0524608380854929,-0.2733510316618617,-0.9749043191475604,0.4427063909482209,-1.160717489100366,0,0,0,0,0,0,1
2684,-0.1024568717131141,-0.3407519172674287,0.2857278618391339,-1.1523282936099244,-1.097795971868749,0,0,0,0,0,0,1
2685,-0.1024568717131141,-0.4081528028729957,-0.4394145431532122,-0.2595101368446733,-1.0505851358196012,0,0,0,0,0,0,1
2686,-0.1024568717131141,-0.4081528028729957,0.3917102133380153,-0.7510617062996991,-1.003374299770453,0,0,0,0,0,0,1
2687,-0.1024568717131141,-0.4081528028729957,0.5255826573366024,-1.2526449404374806,-0.956163463721305,0,0,0,0,0,0,1
2688,-0.0524608380854929,-0.4081528028729957,-1.0641526151466183,1.2853662242996935,-0.9089526276721567,0,0,0,0,0,0,1
2719,-0.2524449725960345,-0.61035545968962,-1.0139504486471482,0.7336246667481341,-0.0306515389869965,0,0,0,0,0,0,1
2720,-0.2524449725960345,-0.5429545740840913,0.8435297118332464,-1.082106640830635,0.016559297062151528,0,0,0,0,0,0,1
2721,-0.2024489389683849,-0.5429545740840913,0.112809288340959,-0.0889718372378272,0.06377013311129966,0,0,0,0,0,0,1
2722,-0.2024489389683849,-0.4755536884785243,0.0793411773413123,-0.7610933709824549,0.11098096916044778,0,0,0,0,0,0,1
2723,-0.2024489389683849,-0.4755536884785243,0.1072312698410179,-0.5203334185963199,0.1739024863920647,0,0,0,0,0,0,1
2724,-0.1524529053407637,-0.4081528028729957,-0.9860603561474424,1.1950812421548933,0.22111332244121293,0,0,0,0,0,0,1
2725,-0.1024568717131141,-0.4755536884785243,-0.383634358153801,0.2721680913413756,0.26832415849036106,0,0,0,0,0,0,1
2726,-0.1024568717131141,-0.4081528028729957,0.0904972143411945,-0.5203334185963199,0.331245675721978,0,0,0,0,0,0,1
2727,-0.1024568717131141,-0.4081528028729957,-0.6458012276510339,0.2922314207068864,0.3784565117711261,0,0,0,0,0,0,1
2728,-0.1524529053407637,-0.4755536884785243,-0.5844430241516816,-0.1491618253343612,0.44137802900274303,0,0,0,0,0,0,1
2729,-0.1524529053407637,-0.4755536884785243,1.3399733583280065,-1.4532782340925934,0.48858886505189114,0,0,0,0,0,0,1
2730,-0.1524529053407637,-0.4755536884785243,-0.6792693386506806,1.4659361885892956,0.5357997011010392,0,0,0,0,0,0,1
2731,-0.2024489389683849,-0.5429545740840913,-0.6346451906511517,0.5931813611895553,0.5830105371501875,0,0,0,0,0,0,1
2732,-0.1524529053407637,-0.5429545740840913,0.3247739913387218,-0.7109350475686768,0.6302213731993356,0,0,0,0,0,0,1
2733,-0.1524529053407637,-0.5429545740840913,-1.0753086521465005,1.746822799706453,0.6931428904309525,0,0,0,0,0,0,1
2734,-0.1524529053407637,-0.5429545740840913,-0.651379246150975,0.0414398036379956,0.7403537264801006,0,0,0,0,0,0,1
2735,-0.1524529053407637,-0.5429545740840913,0.1853235288401937,-0.7209667122514325,0.7875645625292488,0,0,0,0,0,0,1
2736,-0.1524529053407637,-0.5429545740840913,-0.7071594311503863,0.5430230377757772,0.8819074421258033,0,0,0,0,0,0,1
2737,-0.1524529053407637,-0.61035545968962,0.2076356028399582,-0.3598267836722296,0.9291182781749514,0,0,0,0,0,0,1
2738,-0.1524529053407637,-0.61035545968962,-0.1716696551560383,0.1216931211000411,0.9920397954065683,0,0,0,0,0,0,1
2771,-0.0024648044578433,-0.2733510316618617,-0.9749043191475604,0.5931813611895553,-1.4446128454091889,0,0,0,0,0,0,1
2772,-0.0524608380854929,-0.3144361277937445,-0.4896167096526824,-0.0588768431895606,-1.4131914830442511,0,0,0,0,0,0,1
2773,-0.0524608380854929,-0.3555212239256273,-0.4003684136536244,0.1216931211000411,-1.3817701206793134,0,0,0,0,0,0,1
2774,-0.0524608380854929,-0.32920543445194306,1.7806368198233555,-1.754228174575262,-1.3503487583143758,0,0,0,0,0,0,1
2775,0.0475312291698062,-0.3028896449782589,0.112809288340959,-0.0287818491412933,-1.3189273959494383,0,0,0,0,0,0,1
2776,0.0475312291698062,-0.2765738555045747,0.1183873068409002,0.7737513254791571,-1.2875060335845006,0,0,0,0,0,0,1
2777,0.0475312291698062,-0.25025806603089046,-0.4784606726528002,0.7637196607964014,-1.256084671219563,0,0,0,0,0,0,1
2778,0.0475312291698062,-0.22394227655720625,-0.4171024691534478,0.1718514445138192,-1.2246633088546257,0,0,0,0,0,0,1
2779,-0.0024648044578433,-0.19762648708352204,-1.2872733551442632,1.024542942548048,-1.1932419464896875,0,0,0,0,0,0,1
2780,0.0475312291698062,-0.10390981200427082,-1.0362625226469129,1.0947645953273368,-1.1618205841247502,0,0,0,0,0,0,1
2781,0.0975272627974273,-0.010193136925019608,0.0960752328411357,-0.4200167717687635,-1.1303992217598129,0,0,0,0,0,0,1
2782,0.0975272627974273,-0.05127823305690238,3.593492832304221,-2.225716414664777,-1.083267178212406,0,0,0,0,0,0,1
2783,0.0975272627974273,0.04243844202234881,-0.2664959696550374,0.1818831091965743,-1.0518458158474686,0,0,0,0,0,0,1
2784,0.0975272627974273,0.06875423149603299,-0.0601092851572157,-0.4902384245480525,-1.0047137723000623,0,0,0,0,0,0,1
2785,0.0975272627974273,0.09507002096971723,-0.606755098151446,1.2753345596169388,-0.9575817287526558,0,0,0,0,0,0,1
2786,0.0975272627974273,0.05398492483783446,-0.2441838956552729,-0.7410300416169433,-0.9261603663877184,0,0,0,0,0,0,1
2787,0.0975272627974273,0.08030071431151864,0.5088486018367789,-1.1723916229754356,-0.8947390040227806,0,0,0,0,0,0,1
2788,0.1475232964250769,0.17401738939076983,-0.0824213591569802,-0.159193490017117,-0.8476069604753742,0,0,0,0,0,0,1
2789,0.1475232964250769,0.20033317886445406,-1.186869022145323,1.2452395655686714,-0.8004749169279678,0,0,0,0,0,0,1
2790,0.1475232964250769,0.1592480827325713,-0.562130950151917,0.4025797322171985,-0.7690535545630302,0,0,0,0,0,0,1
2821,0.0975272627974273,-0.3407519172674287,-0.5732869871517993,0.8840996369894685,0.4249582153045987,0,0,0,0,0,0,1
2822,0.1475232964250769,-0.2733510316618617,-0.6681133016507984,0.252104761975864,0.4721690513537468,0,0,0,0,0,0,1
2823,0.1475232964250769,-0.2733510316618617,0.3024619173389573,-0.1892884840653836,0.5350905685853637,0,0,0,0,0,0,1
2824,0.1475232964250769,-0.3407519172674287,-1.2203371331449695,2.228342704478724,0.582301404634512,0,0,0,0,0,0,1
2825,0.1475232964250769,-0.3407519172674287,-0.5063507651525058,0.2420730972931082,0.6452229218661288,0,0,0,0,0,0,1
2826,0.1475232964250769,-0.4081528028729957,-0.383634358153801,-0.6507450594721428,0.7081444390977458,0,0,0,0,0,0,1
2827,0.1475232964250769,-0.4081528028729957,0.4084442688378387,-0.6908717182031652,0.7553552751468938,0,0,0,0,0,0,1
2828,0.1975193300526981,-0.4081528028729957,-0.7071594311503863,1.1649862481066269,0.8182767923785108,0,0,0,0,0,0,1
2829,0.1975193300526981,-0.4081528028729957,1.8754631343223545,-1.6137848690166836,0.8654876284276589,0,0,0,0,0,0,1
2830,0.1475232964250769,-0.4755536884785243,0.4084442688378387,-0.399953442403252,0.9284091456592759,0,0,0,0,0,0,1
2831,0.1975193300526981,-0.4755536884785243,-0.7127374496503274,0.1618197798310635,0.9756199817084239,0,0,0,0,0,0,1
2832,0.1475232964250769,-0.5429545740840913,-0.2720739881549785,0.793814654844668,1.038541498940041,0,0,0,0,0,0,1
2833,0.1975193300526981,-0.4755536884785243,-0.4003684136536244,0.0314081389552398,1.1014630161716579,0,0,0,0,0,0,1
2834,0.1475232964250769,-0.5429545740840913,1.496157876326358,-1.3629932519477927,1.164384533403275,0,0,0,0,0,0,1
2835,0.1475232964250769,-0.61035545968962,-0.9525922451477956,0.6032130258723112,1.2115953694524229,0,0,0,0,0,0,1
2836,0.1475232964250769,-0.5429545740840913,0.1853235288401937,-0.8012200297134773,1.2588062055015712,0,0,0,0,0,0,1
2837,0.1475232964250769,-0.61035545968962,-0.4505705801530945,0.4326747262654651,1.306017041550719,0,0,0,0,0,0,1
2838,0.1475232964250769,-0.61035545968962,0.8937318783327166,-0.9717583293203228,1.3689385587823362,0,0,0,0,0,0,1
2839,0.1475232964250769,-0.4755536884785243,-0.339010210154272,-0.0488451785068049,1.4161493948314843,0,0,0,0,0,0,1
2840,0.1975193300526981,-0.4081528028729957,-0.9860603561474424,0.2119781032448416,1.4633602308806324,0,0,0,0,0,0,1
2873,0.397503464563268,-0.2733510316618617,0.7877495268338351,-1.1322649642444131,-1.3503487583143758,0,0,0,0,0,0,1
2874,0.2975113973079973,-0.4081528028729957,0.0904972143411945,-0.2093518134308951,-1.3031379222652277,0,0,0,0,0,0,1
2875,0.2975113973079973,-0.3407519172674287,-0.3780563396538599,0.964352954451514,-1.2087950426686733,0,0,0,0,0,0,1
2876,0.2475153636803477,-0.4081528028729957,1.8866191713222369,-1.623816533699439,-1.1615842066195252,0,0,0,0,0,0,1
2877,0.2475153636803477,-0.4755536884785243,0.2187916398398404,-0.9516949999548118,-1.0986626893879081,0,0,0,0,0,0,1
2878,0.2475153636803477,-0.4081528028729957,0.648299064335307,-0.7911883650307214,-1.0357411721562912,0,0,0,0,0,0,1
2879,0.2475153636803477,-0.4081528028729957,-0.205137766155685,-0.570491742010098,-0.9728196549246743,0,0,0,0,0,0,1
2881,0.3475074309356185,-0.3407519172674287,0.0124049553420188,-0.2795734662101841,-0.8313447317807133,0,0,0,0,0,0,1
2882,0.2975113973079973,-0.2733510316618617,0.2745718248392517,-0.2996367955756956,-0.7841338957315651,0,0,0,0,0,0,1
2883,0.2975113973079973,-0.2733510316618617,0.8100616008335997,-0.7209667122514325,-0.7212123784999482,0,0,0,0,0,0,1
2884,0.2975113973079973,-0.3407519172674287,-0.5677089686518582,0.0013131449069732,-0.6740015424508001,0,0,0,0,0,0,1
2885,0.2975113973079973,-0.2733510316618617,-0.7238934866502097,0.2420730972931082,-0.626790706401652,0,0,0,0,0,0,1
2886,0.2475153636803477,-0.3407519172674287,-1.2203371331449695,0.9944479484997806,-0.5795798703525038,0,0,0,0,0,0,1
2887,0.2475153636803477,-0.3407519172674287,0.5367386943364846,-0.5805234066928531,-0.5166583531208869,0,0,0,0,0,0,1
2888,0.2475153636803477,-0.3407519172674287,0.8491077303331875,-1.2426132757547248,-0.4223154735243324,0,0,0,0,0,0,1
2889,0.2975113973079973,-0.2733510316618617,-0.9693263006476192,1.0044796131825364,-0.3593939562927155,0,0,0,0,0,0,1
2890,0.3475074309356185,-0.205950146056333,-0.0879993776569214,-0.1792568193826278,-0.29647243906109855,0,0,0,0,0,0,1
2891,0.2975113973079973,-0.205950146056333,0.3024619173389573,-0.7610933709824549,-0.23355092182948162,0,0,0,0,0,0,1
2892,0.2975113973079973,-0.2733510316618617,0.7989055638337175,-0.9316316705893004,-0.1863400857803335,0,0,0,0,0,0,1
2893,0.3475074309356185,-0.2733510316618617,-1.1701349666454997,1.4358411945410283,-0.1391292497311854,0,0,0,0,0,0,1
2924,0.3475074309356185,-0.205950146056333,-0.7908297086495032,1.1348912540583591,0.7391718389539748,0,0,0,0,0,0,1
2925,0.397503464563268,-0.205950146056333,-0.4338365246532711,0.4326747262654651,0.7863038825013812,0,0,0,0,0,0,1
2926,0.3475074309356185,-0.2733510316618617,-0.8410318751489733,1.1148279246928483,0.8177252448663187,0,0,0,0,0,0,1
2927,0.3475074309356185,-0.205950146056333,-0.1772476736559794,1.2452395655686714,0.8648572884137251,0,0,0,0,0,0,1
2928,0.3475074309356185,-0.2733510316618617,-0.6569572646509162,0.9844162838170248,0.8962786507786628,0,0,0,0,0,0,1
2929,0.397503464563268,-0.205950146056333,-1.5661742801413194,1.496031182637562,0.9434106943260692,0,0,0,0,0,0,1
2930,0.397503464563268,-0.205950146056333,-0.3166981361545075,-0.099003501920583,0.9905427378734756,0,0,0,0,0,0,1
2931,0.3475074309356185,-0.2733510316618617,-0.7573615976498564,1.1348912540583591,1.037674781420882,0,0,0,0,0,0,1
2932,0.397503464563268,-0.205950146056333,-0.9247021526480902,0.5430230377757772,1.116228187333226,0,0,0,0,0,0,1
2933,0.4474994981908892,-0.205950146056333,-0.4394145431532122,0.2119781032448416,1.1476495496981636,0,0,0,0,0,0,1
2934,0.397503464563268,-0.205950146056333,1.183788840329655,-1.2125182817064584,1.179070912063101,0,0,0,0,0,0,1
2935,0.397503464563268,-0.2733510316618617,0.0402950478417244,0.2320414326103524,1.2262029556105076,0,0,0,0,0,0,1
2936,0.397503464563268,-0.205950146056333,0.7877495268338351,-1.1824232876581913,1.273334999157914,0,0,0,0,0,0,1
2937,0.4474994981908892,-0.205950146056333,-0.8075637641493265,0.8840996369894685,1.3204670427053204,0,0,0,0,0,0,1
2938,0.3475074309356185,-0.2733510316618617,1.5128919318261815,-1.403119910678815,1.3675990862527267,0,0,0,0,0,0,1
2939,0.3475074309356185,-0.3407519172674287,-0.3334321916543309,0.24957158735541363,1.3990204486176645,0,0,0,0,0,0,1
2940,0.4474994981908892,-0.205950146056333,-0.6011770796515049,0.1417564504655519,1.430441810982602,0,0,0,0,0,0,1
2941,0.4474994981908892,-0.205950146056333,4.552912014294095,-2.5667930138784687,1.4618631733475396,0,0,0,0,0,0,1
2943,0.3475074309356185,-0.3407519172674287,-0.4338365246532711,0.9944479484997806,-1.6959837443286896,0,0,0,0,0,0,1
2944,0.3475074309356185,-0.3407519172674287,2.611761576314583,-2.03511478569242,-1.6645623819637518,0,0,0,0,0,0,1
2975,0.2975113973079973,-0.4081528028729957,-0.0991554146568036,-0.2795734662101841,-0.2820224379064973,0,0,0,0,0,0,1
2976,0.2475153636803477,-0.38183701339931153,-0.9972163931473248,0.6232763552378227,-0.2348903943590909,0,0,0,0,0,0,1
2977,0.2475153636803477,-0.4229221095311559,1.908931245322001,-1.4532782340925934,-0.1563369884467469,0,0,0,0,0,0,1
2978,0.1975193300526981,-0.39660632005747165,-0.7015814126504452,1.034574607230803,-0.1092049448993405,0,0,0,0,0,0,1
2979,0.2475153636803477,-0.3028896449782589,0.5757848238360724,-0.3798901130377404,-0.0777835825344029,0,0,0,0,0,0,1
2980,0.2475153636803477,-0.20917296989900766,0.0179829738419599,-0.1491618253343612,0.000769823377941,0,0,0,0,0,0,1
2981,0.1975193300526981,-0.18285718042532345,-0.5119287836524469,-0.0689085078723164,0.0321911857428786,0,0,0,0,0,0,1
2982,0.1975193300526981,-0.22394227655720625,-0.0489532481573335,0.0414398036379956,0.0636125481078162,0,0,0,0,0,0,1
2983,0.2475153636803477,-0.13022560147795503,1.4292216543270646,-1.2325816110719694,0.1421659540201603,0,0,0,0,0,0,1
2984,0.2975113973079973,-0.03650892639870382,-1.3876776881432036,1.746822799706453,0.1735873163850979,0,0,0,0,0,0,1
2985,0.2975113973079973,0.057207748680509096,0.5590507683362491,-0.9617266646375676,0.2050086787500355,0,0,0,0,0,0,1
2986,0.3475074309356185,0.15092442375976023,0.3191959728387807,-0.8513783531272554,0.2364300411149731,0,0,0,0,0,0,1
2987,0.2975113973079973,0.1772402132334444,-0.4673046356529179,0.8038463195274238,0.2678514034799107,0,0,0,0,0,0,1
2988,0.2975113973079973,0.2035560027071286,0.6706111383350716,-1.112201634878902,0.2992727658448483,0,0,0,0,0,0,1
2989,0.2975113973079973,0.22987179218081283,-0.0377972111574512,0.252104761975864,0.3464048093922547,0,0,0,0,0,0,1
2990,0.2975113973079973,0.25618758165449707,-0.205137766155685,0.2420730972931082,0.3935368529396611,0,0,0,0,0,0,1
2991,0.2975113973079973,0.28250337112818125,0.8323736748333642,-1.1422966289271683,0.4249582153045987,0,0,0,0,0,0,1
2992,0.2475153636803477,0.24141827499629853,-1.1031987446462062,1.0947645953273368,0.4563795776695363,0,0,0,0,0,0,1
2993,0.2475153636803477,0.26773406446998277,0.8156396193335408,-1.0620433114651238,0.5035116212169427,0,0,0,0,0,0,1
2994,0.2475153636803477,0.3614507395492339,-0.9414362081479136,1.5963478294651186,0.5506436647643491,0,0,0,0,0,0,1
3027,0.1975193300526981,-0.3407519172674287,1.9479773748215887,-1.814418162671796,1.7760767969969156,0,0,0,0,0,0,1
3028,0.2475153636803477,-0.3407519172674287,1.3288173213281242,-1.64387986306495,-1.680194270644479,0,0,0,0,0,0,1
3029,0.2475153636803477,-0.3407519172674287,-0.8912340416484434,1.566252835416852,-1.6329834345953307,0,0,0,0,0,0,1
3030,0.1975193300526981,-0.3407519172674287,-0.0768433406570391,1.1348912540583591,-1.5857725985461828,0,0,0,0,0,0,1
3031,0.1975193300526981,-0.2733510316618617,0.1351213623407235,-0.6005867360583647,-1.5385617624970347,0,0,0,0,0,0,1
3032,0.2475153636803477,-0.205950146056333,-0.8354538566490322,0.3323580794379088,-1.4756402452654176,0,0,0,0,0,0,1
3033,0.2975113973079973,-0.1385492604507661,-0.5119287836524469,0.2922314207068864,-1.4127187280338007,0,0,0,0,0,0,1
3034,0.2975113973079973,-0.205950146056333,2.2045662258188807,-1.7241331805269953,-1.3497972108021838,0,0,0,0,0,0,1
3035,0.2975113973079973,-0.205950146056333,-0.383634358153801,0.382516402851687,-1.286875693570567,0,0,0,0,0,0,1
3036,0.2975113973079973,-0.205950146056333,-0.6179111351513282,0.2621364266586198,-1.1925328139740123,0,0,0,0,0,0,1
3037,0.1975193300526981,-0.2733510316618617,-1.225915151644911,0.8138779842101795,-1.1296112967423952,0,0,0,0,0,0,1
3038,0.2475153636803477,-0.205950146056333,1.942399356321648,-1.5736582102856609,-1.0824004606932471,0,0,0,0,0,0,1
3039,0.1975193300526981,-0.3407519172674287,-1.058574596646677,1.0446062719135587,-1.0351896246440995,0,0,0,0,0,0,1
3040,0.1475232964250769,-0.3407519172674287,0.7040792493347183,-0.8614100178100111,-0.9879787885949507,0,0,0,0,0,0,1
3041,0.1475232964250769,-0.3407519172674287,-0.3613222841540365,-0.1290984959688496,-0.925057271363334,0,0,0,0,0,0,1
3042,0.1975193300526981,-0.3407519172674287,0.023560992341901,-0.1090351666033388,-0.8778464353141859,0,0,0,0,0,0,1
3043,0.0975272627974273,-0.4081528028729957,-0.4449925616531534,0.3925480675344427,-0.8306355992650375,0,0,0,0,0,0,1
3044,0.1475232964250769,-0.3407519172674287,0.06818514034143,-0.2093518134308951,-0.767714082033421,0,0,0,0,0,0,1
3045,0.0975272627974273,-0.4081528028729957,2.4667330953161137,-1.8645764860855745,-0.7205032459842728,0,0,0,0,0,0,1
3046,0.0975272627974273,-0.4081528028729957,-0.071265322157098,-0.4701750951825417,-0.6732924099351247,0,0,0,0,0,0,1
3077,-0.0024648044578433,-0.5429545740840913,-0.5286628391522703,0.3624530734861761,0.2364300411149731,0,0,0,0,0,0,1
3078,0.0475312291698062,-0.4492378990048401,1.6858105053243564,-1.704069851161484,0.2678514034799107,0,0,0,0,0,0,1
3079,0.0475312291698062,-0.3555212239256273,-1.058574596646677,1.626442823513386,0.2992727658448483,0,0,0,0,0,0,1
3080,0.0475312291698062,-0.39660632005747165,-1.1087767631461474,1.6063794941478742,0.3464048093922547,0,0,0,0,0,0,1
3081,-0.0524608380854929,-0.4376914161893545,0.0012489183421365,0.3223264147551537,0.3778261717571923,0,0,0,0,0,0,1
3082,-0.0024648044578433,-0.3439747411101033,2.1934101888189987,-1.8244498273545515,0.4249582153045987,0,0,0,0,0,0,1
3083,-0.0024648044578433,-0.31765895163641905,-0.7350495236500919,0.3925480675344427,0.4720902588520051,0,0,0,0,0,0,1
3084,0.0475312291698062,-0.2913431621627348,0.9662461188319512,-1.1523282936099244,0.5192223023994115,0,0,0,0,0,0,1
3085,0.0475312291698062,-0.19762648708352204,-1.1701349666454997,1.5261261766858294,0.5506436647643491,0,0,0,0,0,0,1
3086,0.0475312291698062,-0.30611246882093346,-0.5453968946520936,0.2922314207068864,0.6291970706766932,0,0,0,0,0,0,1
3087,-0.0024648044578433,-0.2797966793472492,0.3972882318379565,-0.7911883650307214,0.6606184330416307,0,0,0,0,0,0,1
3088,-0.0024648044578433,-0.3208817754790937,-0.3613222841540365,0.5229597084102664,0.6920397954065683,0,0,0,0,0,0,1
3089,-0.0024648044578433,-0.2945659860054095,0.4753804908371322,-0.9216000059065448,0.7391718389539748,0,0,0,0,0,0,1
3090,0.0475312291698062,-0.13344842532062962,-0.1047334331567447,-0.1792568193826278,0.7863038825013812,0,0,0,0,0,0,1
3091,0.0475312291698062,-0.10713263584694538,-0.5063507651525058,0.5831496965067996,0.8648572884137251,0,0,0,0,0,0,1
3092,-0.0024648044578433,-0.08081684637326114,0.1072312698410179,-1.0319483174168569,0.9434106943260692,0,0,0,0,0,0,1
3093,-0.0024648044578433,-0.05450105689957696,4.207074867297745,-2.376191384906112,0.9748320566910068,0,0,0,0,0,0,1
3094,-0.0024648044578433,-0.02818526742589278,-0.7908297086495032,1.1248595893756042,1.0219641002384132,0,0,0,0,0,0,1
3095,-0.0024648044578433,-0.0018694779522085425,2.416530928816644,-1.8043864979890405,1.0533854626033508,0,0,0,0,0,0,1
3096,-0.0524608380854929,-0.04295457408409131,0.1964795658400759,-0.3497951189894738,1.0848068249682885,0,0,0,0,0,0,1
3127,-0.0024648044578433,-0.4081528028729957,-0.2218718216555084,-0.4300484364515186,-0.9732924099351248,0,0,0,0,0,0,1
3128,-0.0024648044578433,-0.3407519172674287,0.9941362113316567,-1.1723916229754356,-0.9260815738859765,0,0,0,0,0,0,1
3129,0.0475312291698062,-0.3407519172674287,-0.42825850615333,0.2821997560241306,-0.8788707378368283,0,0,0,0,0,0,1
3130,0.0475312291698062,-0.2733510316618617,0.5757848238360724,-0.5504284126445864,-0.8159492206052114,0,0,0,0,0,0,1
3131,0.0475312291698062,-0.2733510316618617,1.233991006829125,-1.463309898775349,-0.7687383845560634,0,0,0,0,0,0,1
3132,0.0475312291698062,-0.3407519172674287,0.6761891568350127,-0.7309983769341876,-0.7215275485069151,0,0,0,0,0,0,1
