UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
722,-1.252365645148799,-0.7451572309007539,0.8769978228328932,-0.9115683412237894,0.3935368529396611,0,0,0,0,0,0
723,-1.252365645148799,-0.7451572309007539,-0.6234891536512694,0.4728013849964882,0.4249582153045987,0,0,0,0,0,0
724,-1.3023616787764485,-0.7451572309007539,-0.2162938031555673,0.6333080199205777,0.4563795776695363,0,0,0,0,0,0
725,-1.252365645148799,-0.7451572309007539,-0.829875838149091,0.4627697203137324,0.5035116212169427,0,0,0,0,0,0
726,-1.3023616787764485,-0.8125581165062826,0.5646287868361902,-0.5805234066928531,0.5349329835818804,0,0,0,0,0,0
727,-1.3023616787764485,-0.8125581165062826,0.4976925648368967,-0.2595101368446733,0.5663543459468179,0,0,0,0,0,0
728,-1.3523577124040698,-0.9473598877173782,-0.22187182165550842,-0.23944680747916175,0.6134863894942243,0,0,0,0,0,0
729,-1.3023616787764485,-0.8799590021118496,-0.6346451906511517,1.034574607230803,0.6920397954065683,0,0,0,0,0,0
730,-1.3523577124040698,-0.9473598877173782,0.2634157878393695,-0.22941514279640599,0.7391718389539748,0,0,0,0,0,0
731,-1.3523577124040698,-0.9473598877173782,-0.37805633965385993,1.074701265961826,0.7705932013189124,0,0,0,0,0,0
732,-1.3523577124040698,-0.9473598877173782,-0.6011770796515049,1.3054295536652054,0.8177252448663187,0,0,0,0,0,0
733,-1.4023537460317193,-0.9473598877173782,2.14878604081947,-1.7943548333062846,0.8648572884137251,0,0,0,0,0,0
734,-1.4523497796593405,-1.0821616589285121,-0.6569572646509162,0.20194643856208588,0.8962786507786628,0,0,0,0,0,0
735,-1.50234581328699,-1.0821616589285121,-1.3040074106440867,1.4659361885892956,0.9434106943260692,0,0,0,0,0,0
736,-1.5523418469146397,-1.0821616589285121,0.10165325134107683,-0.7610933709824549,1.0219641002384132,0,0,0,0,0,0
737,-1.5523418469146397,-1.149562544534041,0.09049721434119458,-0.17925681938262783,1.0533854626033508,0,0,0,0,0,0
738,-1.5523418469146397,-1.149562544534041,-0.36132228415403655,-0.07894017255507152,1.0848068249682883,0,0,0,0,0,0
739,-1.6023378805422608,-1.149562544534041,-0.18282569215592054,0.5931813611895553,1.1633602308806323,0,0,0,0,0,0
740,-1.5523418469146397,-1.0821616589285121,-0.829875838149091,0.18188310919657433,1.19478159324557,0,0,0,0,0,0
741,-1.5523418469146397,-1.0821616589285121,-0.49519472815262355,0.6934980080171117,1.2262029556105076,0,0,0,0,0,0
742,-1.5523418469146397,-1.149562544534041,-0.14377956265633265,-0.1190668312860946,1.273334999157914,0,0,0,0,0,0
743,-1.6023378805422608,-1.216963430139608,0.5813628423360135,-0.530365083279075,1.3047563615228517,0,0,0,0,0,0
744,-1.6023378805422608,-1.216963430139608,-0.9916383746473837,1.3856828711272502,1.3361777238877892,0,0,0,0,0,0
745,-1.6523339141699105,-1.2843643157451365,-0.49519472815262355,0.0915981270517738,1.3675990862527267,0,0,0,0,0,0
746,-1.6523339141699105,-1.3517652013507035,-0.4896167096526824,1.074701265961826,1.3990204486176645,0,0,0,0,0,0
747,-1.6023378805422608,-1.2843643157451365,-1.3932557066431446,2.208279375113212,1.430441810982602,1,0,0,0,1,0
748,-1.6023378805422608,-1.2843643157451365,-1.0195284671470892,0.8339413135756903,1.4618631733475396,0,0,0,0,0,0
749,-1.6523339141699105,-1.2843643157451365,-0.060109285157215794,0.6333080199205777,1.4932845357124773,0,0,0,0,0,0
750,-1.7023299477975316,-1.3517652013507035,2.4499990398162903,-1.7742915039407734,1.5718379416248212,0,0,0,0,0,0
751,-1.6523339141699105,-1.3517652013507035,-0.021063155657627917,-0.31970012494120725,1.603259303989759,0,0,0,0,0,0
752,-1.6023378805422608,-1.2843643157451365,1.6969665423242386,-1.5836898749684165,1.6346806663546964,0,0,0,0,0,0
753,-1.5523418469146397,-1.2843643157451365,-0.651379246150975,0.8740679723067134,1.6818127099021027,0,0,0,0,0,0
754,-1.6023378805422608,-1.3517652013507035,-0.015485137157686792,0.04143980363799563,1.7132340722670405,0,0,0,0,0,0
755,-1.5523418469146397,-1.2843643157451365,-0.31112011765456643,0.4326747262654651,1.744655434631978,0,0,0,0,0,0
756,-1.6023378805422608,-1.2843643157451365,-0.2609179511550963,0.3724847381689319,1.7917874781793846,0,0,0,0,0,0
757,-1.6023378805422608,-1.3517652013507035,0.2522597508394872,0.04143980363799563,1.8703408840917284,0,0,0,0,0,0
758,-1.5523418469146397,-1.2843643157451365,0.09049721434119458,-0.6306817301066312,1.9017622464566661,0,0,0,0,0,0
759,-1.6023378805422608,-1.3517652013507035,-0.23302785865539066,0.17185144451381926,1.9331836088216037,0,0,0,0,0,0
760,-1.6523339141699105,-1.4865669725617991,-0.009907118657745668,-0.3698584483549854,1.9646049711865412,0,0,0,0,0,0
761,-1.6523339141699105,-1.4865669725617991,-0.18840371065586167,-0.05887684318956068,2.0117370147339475,0,0,0,0,0,0
762,-1.6523339141699105,-1.4865669725617991,0.598096897835837,-0.5403967479618307,2.0431583770988855,0,0,0,0,0,0
763,-1.6523339141699105,-1.4865669725617991,-1.409989762142968,2.0578044048718778,-1.6959837443286896,0,0,0,0,0,0
764,-1.6523339141699105,-1.4865669725617991,-0.7740956531496798,0.7536879961136456,-1.648851700781283,0,0,0,0,0,0
765,-1.6023378805422608,-1.4191660869562706,-1.1255108186459706,1.6565378175616523,-1.6174303384163455,0,0,0,0,0,0
766,-1.5523418469146397,-1.3517652013507035,-1.1534009111456762,1.3957145358100058,-1.5860089760514078,0,0,0,0,0,0
767,-1.6023378805422608,-1.3517652013507035,0.12396532534084133,-0.16922515469987276,-1.5545876136864702,0,0,0,0,0,0
768,-1.5523418469146397,-1.3517652013507035,0.040295047841724455,-0.8915050118582778,-1.5231662513215327,0,0,0,0,0,0
769,-1.5523418469146397,-1.3517652013507035,0.9718241373318923,-1.0720749761478792,-1.491744888956595,0,0,0,0,0,0
770,-1.5523418469146397,-1.3517652013507035,-1.092042707646324,0.45273805563097663,-1.4603235265916574,0,0,0,0,0,0
771,-1.6023378805422608,-1.3517652013507035,-0.8242978196491499,1.445872859223784,-1.42890216422672,0,0,0,0,0,0
772,-1.6023378805422608,-1.3517652013507035,-1.2705392996444398,1.8672027758995209,-1.3974808018617824,0,0,0,0,0,0
773,-1.6023378805422608,-1.3517652013507035,-0.4784606726528002,1.1047962600100927,-1.3189273959494383,0,0,0,0,0,0
774,-1.6023378805422608,-1.3517652013507035,-0.16051361815615603,-0.05887684318956068,-1.2403739900370943,0,0,0,0,0,0
775,-1.6023378805422608,-1.4191660869562706,-0.5063507651525058,0.8840996369894685,-1.2089526276721567,0,0,0,0,0,0
776,-1.6523339141699105,-1.4865669725617991,-0.4784606726528002,0.6032130258723112,-1.177531265307219,0,0,0,0,0,0
777,-1.6523339141699105,-1.4865669725617991,-0.3947903951536833,-0.07894017255507152,-1.1461099029422814,0,0,0,0,0,0
778,-1.6523339141699105,-1.4865669725617991,-0.87449998614862,0.7536879961136456,-1.114688540577344,0,0,0,0,0,0
779,-1.6523339141699105,-1.3517652013507035,0.2299476768397227,-0.7811567003479657,-1.0832671782124061,0,0,0,0,0,0
780,-1.6023378805422608,-1.3517652013507035,0.7096572678346594,-1.021916652734101,-1.0518458158474686,0,0,0,0,0,0
781,-1.5523418469146397,-1.3517652013507035,-0.7238934866502097,1.074701265961826,-1.020424453482531,0,0,0,0,0,0
782,-1.6023378805422608,-1.3517652013507035,0.7598594343341296,-1.0319483174168569,-0.9732924099351247,0,0,0,0,0,0
783,-1.6023378805422608,-1.4191660869562706,0.8881538598327754,-0.9216000059065448,-0.941871047570187,0,0,0,0,0,0
784,-1.6523339141699105,-1.4191660869562706,0.2243696583397816,-0.6607767241548985,-0.9104496852052494,0,0,0,0,0,0
785,-1.6523339141699105,-1.4191660869562706,1.139164692330126,-1.2125182817064584,-0.8318962792929054,0,0,0,0,0,0
786,-1.5523418469146397,-1.3517652013507035,-0.23302785865539066,0.4828330496792433,-0.8004749169279678,0,0,0,0,0,0
787,-1.5523418469146397,-1.2843643157451365,1.1280086553302437,-1.1222332995616573,-0.7533428733805614,0,0,0,0,0,0
788,-1.5523418469146397,-1.2843643157451365,-0.5788650056517404,0.5329913730930215,-0.7219215110156237,0,0,0,0,0,0
789,-1.5523418469146397,-1.2843643157451365,-0.5509749131520348,0.6333080199205777,-0.6905001486506862,0,0,0,0,0,0
790,-1.5523418469146397,-1.3517652013507035,0.5702068053361313,-0.6708083888376544,-0.6433681051032798,0,0,0,0,0,0
791,-1.6023378805422608,-1.4191660869562706,-0.6625352831508573,0.5430230377757772,-0.5962360615558734,0,0,0,0,0,0
792,-1.6023378805422608,-1.4191660869562706,0.4028662503378976,-0.46014343049978595,-0.5648146991909357,0,0,0,0,0,0
793,-1.6023378805422608,-1.4865669725617991,-0.9247021526480902,0.2922314207068864,-0.5333933368259982,0,0,0,0,0,0
794,-1.6023378805422608,-1.4191660869562706,0.8044835823336586,-0.8212833590789884,-0.5019719744610606,0,0,0,0,0,0
795,-1.5523418469146397,-1.4191660869562706,0.04587306634166558,-0.7410300416169433,-0.45483993091365416,0,0,0,0,0,0
796,-1.5523418469146397,-1.4865669725617991,0.36939813933825083,-0.29963679557569567,-0.37628652500131016,0,0,0,0,0,0
797,-1.5523418469146397,-1.4191660869562706,2.6284956318144066,-2.115368103154465,-0.34486516263637257,0,0,0,0,0,0
798,-1.6023378805422608,-1.5539678581673662,0.14627739934060582,0.011344809589729025,-0.29773311908896616,0,0,0,0,0,0
799,-1.5523418469146397,-1.4865669725617991,1.6132962648251217,-1.5435632162373938,-0.26631175672402857,0,0,0,0,0,0
800,-1.50234581328699,-1.4865669725617991,0.2243696583397816,-0.5905550713756088,-0.21917971317662216,0,0,0,0,0,0
801,-1.50234581328699,-1.4191660869562706,1.9145092638219425,-1.5836898749684165,-0.17204766962921575,0,0,0,0,0,0
802,-1.5523418469146397,-1.4865669725617991,-1.4155677806429092,1.2151445715204048,-0.12491562608180934,0,0,0,0,0,0
803,-1.5523418469146397,-1.4865669725617991,0.17974551034025257,-0.5002700892308083,-0.09349426371687174,0,0,0,0,0,0
804,-1.5523418469146397,-1.4865669725617991,0.05702910334154783,-0.21938347811365091,-0.062072901351934134,0,0,0,0,0,0
805,-1.5523418469146397,-1.4865669725617991,0.029139010841842207,-0.23944680747916175,0.016480504560409875,0,0,0,0,0,0
806,-1.50234581328699,-1.4191660869562706,-0.7071594311503863,0.7436563314308898,0.06361254810781627,0,0,0,0,0,0
807,-1.50234581328699,-1.4191660869562706,-0.651379246150975,1.3054295536652054,0.11074459165522269,0,0,0,0,0,0
808,-1.50234581328699,-1.5539678581673662,1.8308389863228256,-1.7241331805269953,0.1578766352026291,0,0,0,0,0,0
809,-1.5523418469146397,-1.5539678581673662,-0.6402232091510928,0.3323580794379088,0.18929799756756668,0,0,0,0,0,0
810,-1.5523418469146397,-1.6213687437728947,-0.4840386911527413,0.5731180318240445,0.2207193599325043,0,0,0,0,0,0
811,-1.5523418469146397,-1.5539678581673662,0.06260712184148895,-0.028781849141293357,0.2521407222974419,0,0,0,0,0,0
812,-1.6023378805422608,-1.6213687437728947,0.2745718248392517,-0.23944680747916175,0.2835620846623795,0,0,0,0,0,0
813,-1.6023378805422608,-1.6213687437728947,-1.1199328001460296,0.4427063909482209,0.3149834470273171,0,0,0,0,0,0
814,-1.6023378805422608,-1.6213687437728947,-0.14377956265633265,0.0013131449069732513,0.3464048093922547,0,0,0,0,0,0
815,-1.6023378805422608,-1.6887696293784618,-0.38363435815380104,0.5931813611895553,0.3778261717571923,0,0,0,0,0,0
816,-1.6023378805422608,-1.6887696293784618,-0.12704550715650928,-0.32973178962396227,0.4249582153045987,0,0,0,0,0,0
817,-1.6023378805422608,-1.6213687437728947,-0.5844430241516816,0.8339413135756903,0.4720902588520051,0,0,0,0,0,0
818,-1.6023378805422608,-1.6213687437728947,-0.9525922451477957,1.205112906837649,0.5035116212169427,0,0,0,0,0,0
819,-1.6023378805422608,-1.6213687437728947,-1.3095854291440279,0.8740679723067134,0.5349329835818804,0,0,0,0,0,0
820,-1.6023378805422608,-1.6213687437728947,-0.785251690149562,0.6734346786516008,0.5663543459468179,0,0,0,0,0,0
821,-1.6523339141699105,-1.6213687437728947,-0.12704550715650928,-0.2595101368446733,0.5977757083117555,0,0,0,0,0,0
822,-1.6523339141699105,-1.6213687437728947,-0.36132228415403655,0.17185144451381926,0.6291970706766932,0,0,0,0,0,0
823,-1.6523339141699105,-1.6213687437728947,0.04587306634166558,-0.530365083279075,0.6606184330416307,0,0,0,0,0,0
824,-1.7023299477975316,-1.6887696293784618,-0.31669813615450754,-0.008718519775782523,0.7077504765890371,0,0,0,0,0,0
825,-1.7023299477975316,-1.7561705149840288,-0.5732869871517993,0.28219975602413067,0.7548825201364435,0,0,0,0,0,0
826,-1.7023299477975316,-1.8235714005895574,-0.36132228415403655,0.0013131449069732513,0.7863038825013812,0,0,0,0,0,0
827,-1.7523259814251813,-1.8909722861951244,-0.32227615465444864,-0.17925681938262783,0.8177252448663187,0,0,0,0,0,0
828,-1.7523259814251813,-1.8235714005895574,-0.21071578465562615,0.21197810324484165,0.8491466072312563,0,0,0,0,0,0
829,-1.7523259814251813,-1.8235714005895574,0.15185541784054696,-0.27957346621018414,0.880567969596194,0,0,0,0,0,0
830,-1.7523259814251813,-1.8235714005895574,0.2243696583397816,-0.5504284126445864,0.9119893319611315,0,0,0,0,0,0
831,-1.7023299477975316,-1.7561705149840288,0.51442662033672,-0.5002700892308083,0.9434106943260692,0,0,0,0,0,0
832,-1.7023299477975316,-1.7561705149840288,0.029139010841842207,0.23204143261035248,0.9748320566910068,0,0,0,0,0,0
833,-1.7023299477975316,-1.7561705149840288,-0.09915541465680366,-0.13913016065160544,1.0219641002384132,0,0,0,0,0,0
834,-1.7023299477975316,-1.7561705149840288,0.4307563428376032,-1.2024866170237025,1.0533854626033508,0,0,0,0,0,0
835,-1.7023299477975316,-1.7561705149840288,-1.1478228926457352,1.024542942548048,1.0848068249682883,0,0,0,0,0,0
836,-1.6523339141699105,-1.7561705149840288,-0.032219192657510165,-0.7510617062996991,1.1633602308806323,0,0,0,0,0,0
837,-1.7023299477975316,-1.7561705149840288,-0.9525922451477957,0.5129280437275106,1.2104922744280389,0,0,0,0,0,0
838,-1.7023299477975316,-1.7561705149840288,-0.4115244506535067,0.7837829901619122,1.2419136367929764,0,0,0,0,0,0
839,-1.7023299477975316,-1.7561705149840288,-0.740627542150033,0.15178811514830773,1.273334999157914,0,0,0,0,0,0
840,-1.7523259814251813,-1.7561705149840288,0.14627739934060582,0.3524214088034203,1.351888405070258,0,0,0,0,0,0
841,-1.7023299477975316,-1.6887696293784618,0.24110371383960497,-0.20935181343089515,1.3990204486176645,0,0,0,0,0,0
842,-1.7023299477975316,-1.6887696293784618,-0.556552931651976,0.5530547024585329,1.430441810982602,0,0,0,0,0,0
843,-1.7023299477975316,-1.6887696293784618,0.15185541784054696,-0.5002700892308083,1.4618631733475396,0,0,0,0,0,0
844,-1.7023299477975316,-1.6887696293784618,-0.29996408065468416,0.2721680913413756,1.508995216894946,0,0,0,0,0,0
845,-1.7523259814251813,-1.6887696293784618,0.15185541784054696,-0.49023842454805255,1.5404165792598836,0,0,0,0,0,0
846,-1.852318048680452,-1.8235714005895574,-0.556552931651976,0.15178811514830773,1.5718379416248212,0,0,0,0,0,0
847,-1.8023220150528307,-1.7561705149840288,-0.6848473571506217,1.0044796131825364,1.603259303989759,0,0,0,0,0,0
848,-1.8023220150528307,-1.7561705149840288,7.219204857265952,-3.4495795059609637,1.6503913475371652,1,0,0,1,0,0
849,-1.852318048680452,-1.7561705149840288,-0.4115244506535067,0.7135613373826232,1.6818127099021027,0,0,0,0,0,0
850,-1.8023220150528307,-1.7561705149840288,0.2634157878393695,-0.45011176581703016,-1.6959837443286896,0,0,0,0,0,0
851,-1.852318048680452,-1.8235714005895574,0.1574334363404881,-0.8614100178100111,-1.6174303384163455,0,0,0,0,0,0
852,-1.9023140823081015,-1.8909722861951244,-0.8354538566490322,0.8640363076239577,-1.5860089760514078,0,0,0,0,0,0
853,-1.852318048680452,-1.8235714005895574,-0.9525922451477957,0.9543212897687582,-1.5388769325040015,0,0,0,0,0,0
854,-1.852318048680452,-1.8235714005895574,-0.5286628391522703,0.9041629663549801,-1.491744888956595,0,0,0,0,0,0
855,-1.852318048680452,-1.8235714005895574,-0.22744984015544953,0.1618197798310635,-1.4603235265916574,0,0,0,0,0,0
856,-1.9523101159357228,-1.8909722861951244,0.42517832433766206,-0.9216000059065448,-1.4131914830442511,0,0,0,0,0,0
857,-1.9523101159357228,-1.958373171800653,2.0037575598210005,-1.7341648452097511,-1.3817701206793134,0,0,0,0,0,0
858,-1.9523101159357228,-1.958373171800653,-1.052996578146736,1.3355245477134718,-1.3503487583143758,0,0,0,0,0,0
859,-1.9023140823081015,-2.02577405740622,-0.12704550715650928,-0.23944680747916175,-1.3032167147669695,0,0,0,0,0,0
860,-1.9023140823081015,-2.02577405740622,0.017982973841959956,0.06150313300350718,-1.256084671219563,0,0,0,0,0,0
861,-1.9523101159357228,-2.0931749430117867,0.012404955342018832,-0.7410300416169433,-1.177531265307219,0,0,0,0,0,0
862,-1.9523101159357228,-2.0931749430117867,2.29939254031788,-1.6739748571132171,-1.0989778593948751,0,0,0,0,0,0
863,-1.9523101159357228,-2.160575828617316,0.5925188793358959,-0.9015366765410335,-1.0518458158474686,0,0,0,0,0,0
864,-2.0023061495633723,-2.2279767142228826,-0.6848473571506217,0.42264306158271003,-0.9732924099351247,0,0,0,0,0,0
865,-2.0023061495633723,-2.2279767142228826,2.818148260812405,-1.7742915039407734,-0.941871047570187,0,0,0,0,0,0
866,-2.052302183191022,-2.295377599828411,-0.696003394150504,1.024542942548048,-0.8947390040227806,0,0,0,0,0,0
867,-2.052302183191022,-2.295377599828411,0.7765934898339529,-1.3328982578995259,-0.863317641657843,0,0,0,0,0,0
868,-2.052302183191022,-2.3627784854339784,0.30803993583889844,-0.6808400535204094,-0.8318962792929054,0,0,0,0,0,0
869,-2.1022982168186433,-2.3627784854339784,-0.13820154415639155,-0.22941514279640599,-0.7533428733805614,0,0,0,0,0,0
870,-2.1022982168186433,-2.3627784854339784,-1.008372430147207,0.9242262957204916,-0.706210829833155,0,0,0,0,0,0
871,-2.1022982168186433,-2.430179371039545,-1.192447040645264,1.6264428235133859,-0.6747894674682174,0,0,0,0,0,0
872,-2.1022982168186433,-2.430179371039545,-1.1143547816460884,1.3254928830307169,-0.6433681051032798,0,0,0,0,0,0
873,-2.1022982168186433,-2.430179371039545,-1.1366668556458528,1.1750179127893825,-0.6119467427383422,0,0,0,0,0,0
874,-2.052302183191022,-2.430179371039545,1.9702894488213536,-1.8344814920373074,-0.5648146991909357,0,0,0,0,0,0
875,-2.052302183191022,-2.430179371039545,0.20205758434001708,-1.1523282936099244,-0.5333933368259982,0,0,0,0,0,0
876,-2.1022982168186433,-2.4975802566450738,-0.5286628391522703,0.5530547024585329,-0.5019719744610606,0,0,0,0,0,0
877,-2.1522942504462925,-2.4975802566450738,2.0985838743199996,-1.764259839258018,-0.45483993091365416,0,0,0,0,0,0
878,-2.202290284073914,-2.564981142250641,0.2522597508394872,-0.640713394789387,-0.42341856854871657,0,0,0,0,0,0
879,-2.1522942504462925,-2.4975802566450738,0.8156396193335408,-0.5103017539135641,-0.37628652500131016,0,0,0,0,0,0
880,-2.1022982168186433,-2.4975802566450738,-1.1255108186459706,1.4659361885892956,-0.32915448145390375,0,0,0,0,0,0
881,-2.1022982168186433,-2.4975802566450738,-1.6944687056399654,3.632775760064512,-0.29773311908896616,1,0,0,1,0,0
882,-2.1522942504462925,-2.564981142250641,-0.4171024691534478,0.6232763552378227,-0.25060107554155975,0,0,0,0,0,0
883,-2.1522942504462925,-2.564981142250641,1.1168526183303615,-1.4131515753615709,-0.21917971317662216,0,0,0,0,0,0
884,-2.1522942504462925,-2.4975802566450738,-0.2720739881549785,-0.570491742010098,-0.17204766962921575,0,0,0,0,0,0
885,-2.1022982168186433,-2.430179371039545,-1.0195284671470892,0.8038463195274238,-0.14062630726427813,0,0,0,0,0,0
886,-2.1522942504462925,-2.564981142250641,-0.7908297086495032,1.205112906837649,-0.10920494489934053,0,0,0,0,0,0
887,-2.1522942504462925,-2.564981142250641,-0.45057058015309454,0.06150313300350718,-0.07778358253440293,0,0,0,0,0,0
888,-2.1522942504462925,-2.564981142250641,3.4707764253055164,-2.3561280555406,-0.046362220169465326,0,0,0,0,0,0
889,-2.202290284073914,-2.6323820278561696,0.6259869903355426,-1.1924549523409467,0.03219118574287868,0,0,0,0,0,0
